_id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
5ff1e1eb0a720f0523000575,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,500,1.60963E+12,5,FINISHED,26,5ff1e1eacfcf6c399c274ae6
5ff1e1bb0a720f052300056b,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,150,1.6096E+12,2,FINISHED,11,5ff1e194b6a9d73a3a9f1052
5ff1e1f10a720f052300057a,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,,1.60969E+12,,5,1.60963E+12,1,REJECTED,10,5ff1e1f1cfcf6c399c274b0b
5ff1e1ee0a7214ada100056f,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.60963E+12,4,FINISHED,28,5ff1e1eacfcf6c399c274ae6
5ff1e1d20a7214ada1000561,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.6096E+12,2,FINISHED,1,5ff1e194b6a9d73a3a9f1052
5ff1e1e40a7214ada1000566,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,750,1.6096E+12,1,FINISHED,3.25,5ff1e1e4cfcf6c399c274ac3
5ff1e1cd0a720f052300056f,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.60969E+12,1,FINISHED,2.23,5ff1e194b6a9d73a3a9f1052
5ff1e1a40a720f0523000569,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,500,1.60903E+12,1,FINISHED,10,5ff1e194b6a9d73a3a9f1052
5ff1e1ed0a7214ada100056e,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.60963E+12,5,FINISHED,20,5ff1e1eacfcf6c399c274ae6
5ff1e1eb0a7214ada100056b,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,250,1.60963E+12,3,FINISHED,20,5ff1e1eacfcf6c399c274ae6
5ff1e1c50a720f052300056c,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,100,1.6096E+12,1,FINISHED,1,5ff1e194b6a9d73a3a9f1052
5ff1e1a10a720f0523000568,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,750,1.60955E+12,5,FINISHED,50,5ff1e194b6a9d73a3a9f1052
5ff1e1b60a7214ada100055c,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,,1.60969E+12,,8850,1.61237E+12,10,FLAGGED,290,5ff1e194b6a9d73a3a9f1052
5f9c74f70a7214ad07000037,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60409E+12,1.60409E+12,,1.60969E+12,1.60409E+12,750,1.604E+12,11,REJECTED,1,5f9c74f7c88c1415cbddb839
5ff1e1b20a7214ada100055a,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,300,1.61237E+12,1,FINISHED,1,5ff1e194b6a9d73a3a9f1052
5ff1e1e90a7214ada1000569,,,1.60969E+12,1.60969E+12,,1.60969E+12,,,,0,FLAGGED,0,5ff1e1e9b6a9d73a3a9f10f6
5ff1e1df0a7214ada1000564,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,750,1.6096E+12,2,FINISHED,11,5ff1e1dfcfcf6c399c274ab3
5ff1e1b40a7214ada100055b,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,,1.60969E+12,1.60969E+12,750,1.6096E+12,1,FLAGGED,1,5ff1e1b4cfcf6c399c274a54
5ff1e1eb0a720f0523000576,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,300,1.60963E+12,2,FINISHED,26,5ff1e1eacfcf6c399c274ae6
5ff1e1c80a720f052300056d,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.6096E+12,2,FINISHED,1,5ff1e194b6a9d73a3a9f1052
5f9c74f90a7214ad07000038,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60409E+12,1.60409E+12,1.60969E+12,1.60969E+12,1.60969E+12,389.2,1.604E+12,6,FINISHED,14,5f9c74e3f1937815bd2c1d73
5ff1e1960a720f0523000567,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,750,1.6096E+12,1,FINISHED,1,5ff1e196cfcf6c399c274a38
5ff1e1ec0a7214ada100056c,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,150,1.60963E+12,2,FINISHED,21,5ff1e1eacfcf6c399c274ae6
5ff1e1d70a720f0523000571,40,COMPLETE_PARTNER_RECEIPT,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,185,1.6096E+12,2,FINISHED,2,5ff1e194b6a9d73a3a9f1052
5ff1e1c60a7214ada100055e,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.6096E+12,2,FINISHED,1,5ff1e194b6a9d73a3a9f1052
5ff1e1ee0a7214ada1000570,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.60963E+12,5,FINISHED,27,5ff1e1eacfcf6c399c274ae6
5ff1e1cf0a720f0523000570,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.6096E+12,2,FINISHED,1,5ff1e194b6a9d73a3a9f1052
5ff1e1e10a720f0523000572,25,COMPLETE_NONPARTNER_RECEIPT,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,35,1.6096E+12,1,FINISHED,1,5ff1e194b6a9d73a3a9f1052
5ff1e1d40a7214ada1000562,,,1.60969E+12,1.60969E+12,,1.60969E+12,,,1.50932E+12,3,REJECTED,3,5ff1e194b6a9d73a3a9f1052
5ff1e1ee0a720f0523000578,5,All-receipts receipt bonus,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,1.60969E+12,5,1.60963E+12,4,FINISHED,27,5ff1e1eacfcf6c399c274ae6
5ff371030a7214ada10005a5,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,650,1.60842E+12,10,FINISHED,10,5ff370c562fde912123a5e0e
5ff36dcc0a720f05230005b1,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,55,1.60979E+12,1,FINISHED,0.99,5ff36d0362fde912123a5535
5ff36c750a7214ada100058f,,,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,500,1.6097E+12,9,FINISHED,89.91,5ff36be7135e7011bcb856d3
5ff36d860a720f05230005a7,45,COMPLETE_PARTNER_RECEIPT,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,50,1.6097E+12,1,FINISHED,1,54943462e4b07e684157a532
5ff36d9f0a720f05230005ab,45,COMPLETE_PARTNER_RECEIPT,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,50,1.60841E+12,1,FINISHED,1,5ff36d0362fde912123a5535
5ff36adb0a720f0523000590,,,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,250,1.60931E+12,5,FINISHED,49.95,5ff36a3862fde912123a4460
5ff36da00a7214ada100059b,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,5,1.6097E+12,1,FINISHED,1,5ff36d0362fde912123a5535
5ff36dc40a7214ada100059f,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,355,1.6097E+12,9,FINISHED,89.91,5ff36d0362fde912123a5535
5ff3710b0a7214ada10005a7,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,600,1.6097E+12,9,FINISHED,89.91,5ff370c562fde912123a5e0e
5ff36d780a7214ada1000593,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1750,1.60979E+12,1,FINISHED,10,5ff36d78135e7011bcb86488
5ff371410a7214ada10005ba,45,COMPLETE_PARTNER_RECEIPT,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,350,1.6097E+12,1,FINISHED,1,5ff370c562fde912123a5e0e
5ff36c8b0a720f05230005a1,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,5,1.6097E+12,1,FINISHED,1,54943462e4b07e684157a532
5ff36c550a7214ada1000588,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,750,1.60948E+12,5,FINISHED,25,5ff36be7135e7011bcb856d3
5ff36acb0a720f052300058d,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,55,1.6097E+12,9,FINISHED,89.91,5ff36a3862fde912123a4460
5ff371450a7214ada10005bd,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,5,1.60879E+12,5,FINISHED,49.95,5ff370c562fde912123a5e0e
5ff36d9d0a720f05230005aa,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,225,1.60948E+12,5,FINISHED,25,5ff36d0362fde912123a5535
5ff36c590a7214ada1000589,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,275,1.60931E+12,5,FINISHED,25,5ff36be7135e7011bcb856d3
5ff29be20a7214ada1000571,25,COMPLETE_NONPARTNER_RECEIPT,1.60974E+12,1.60974E+12,1.60974E+12,1.60974E+12,1.60974E+12,25,1.60963E+12,1,FINISHED,1,5964eb07e4b03efd0c0f267b
5ff3416f0a7214ada1000576,25,COMPLETE_NONPARTNER_RECEIPT,1.60978E+12,1.60978E+12,1.60978E+12,1.60978E+12,1.60978E+12,25,1.60972E+12,1,FINISHED,28.57,5c3388caea88e15513a95069
5ff36c6d0a720f0523000597,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,5,1.6097E+12,4,FINISHED,18.2,5ff36be7135e7011bcb856d3
5ff36a830a7214ada100057b,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,100,1.60841E+12,1,FINISHED,1,5ff36a3862fde912123a4460
5ff36c570a720f0523000593,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,250,1.6097E+12,1,FINISHED,10,5ff36be7135e7011bcb856d3
5ff3713c0a7214ada10005b6,,,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,350,1.6097E+12,1,FINISHED,10,5ff370c562fde912123a5e0e
5ff371130a7214ada10005aa,45,COMPLETE_PARTNER_RECEIPT,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,100,1.60979E+12,1,FINISHED,0.99,5ff370c562fde912123a5e0e
5ff370f00a7214ada10005a3,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,500,1.60851E+12,5,FINISHED,49.95,5ff370c562fde912123a5e0e
5ff371240a7214ada10005b3,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,755,1.6097E+12,1,FINISHED,1,5ff37124135e7011bcb86bc3
5ff36c8d0a7214ada1000591,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,5,1.6097E+12,1,FINISHED,1,54943462e4b07e684157a532
5ff36ad40a7214ada1000585,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,55,1.60979E+12,1,FINISHED,0.99,5ff36a3862fde912123a4460
5ff36dcb0a7214ada10005a0,5,All-receipts receipt bonus,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,1.60979E+12,5,1.6097E+12,1,FINISHED,9.99,5ff36d0362fde912123a5535
5ff3416d0a7214ada1000575,25,COMPLETE_NONPARTNER_RECEIPT,1.60978E+12,1.60978E+12,1.60978E+12,1.60978E+12,1.60978E+12,25,1.60972E+12,1,FINISHED,28.57,5c3388caea88e15513a95069
5ff4ce430a7214ada10005d8,5,All-receipts receipt bonus,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,5,1.6098E+12,4,FINISHED,25,5ff4ce3dc3d63511e2a484dc
5ff4ce400a7214ada10005d5,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,150,1.6098E+12,5,FINISHED,27,5ff4ce3dc3d63511e2a484dc
5ff4a4ca0a7214ada10005d0,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60987E+12,1.60987E+12,,1.60987E+12,,750,1.59996E+12,2,REJECTED,34.96,5fbc35711d967d1222cbfefc
5ff473de0a720f05230005bd,5,All-receipts receipt bonus,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,5,1.60873E+12,1,FINISHED,1,54943462e4b07e684157a532
5ff4ce8c0a7214ada10005e6,25,COMPLETE_NONPARTNER_RECEIPT,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,35,1.60979E+12,1,FINISHED,1,5ff4ce33c3d63511e2a484b6
5ff4ce3d0a7214ada10005d3,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,750,1.6098E+12,2,FINISHED,29,5ff4ce3dc3d63511e2a484dc
5ff473b40a7214ada10005c5,45,COMPLETE_PARTNER_RECEIPT,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,50,1.60977E+12,1,FINISHED,1,5ff47392c3d63511e2a47881
5ff473f30a720f05230005c0,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1800,1.60986E+12,1,FINISHED,10,5ff473f3c1e2d0121a9b2707
5ff4ce3a0a7214ada10005d2,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,750,1.6098E+12,2,FINISHED,21,5ff4ce3ac1e2d0121a9b2fb3
5ff473a90a7214ada10005c2,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,275,1.60939E+12,5,FINISHED,25,5ff47392c3d63511e2a47881
5ff473b10a7214ada10005c4,,,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,250,1.60957E+12,5,FINISHED,49.95,5ff47392c3d63511e2a47881
5ff475820a7214ada10005cf,,,1.60986E+12,1.60986E+12,,1.60986E+12,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
5ff4ce550a7214ada10005db,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,300,1.60979E+12,2,FINISHED,1,5ff4ce33c3d63511e2a484b6
5ff4ce430a720f05230005c9,5,All-receipts receipt bonus,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,5,1.6098E+12,1,FINISHED,29,5ff4ce3dc3d63511e2a484dc
5ff473d40a7214ada10005c9,5,All-receipts receipt bonus,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,5,1.60986E+12,1,FINISHED,9.99,5ff47392c3d63511e2a47881
5ff4ce690a7214ada10005e2,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60988E+12,1.60988E+12,,1.60988E+12,1.60988E+12,810,1.60979E+12,5,FLAGGED,13,5ff4ce68c1e2d0121a9b3022
5ff473f60a7214ada10005ce,,,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,250,1.60939E+12,5,FINISHED,49.95,5ff47392c3d63511e2a47881
5ff473cf0a7214ada10005c8,5,All-receipts receipt bonus,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,305,1.60977E+12,1,FINISHED,9.99,5ff47392c3d63511e2a47881
5fa5ad370a720f05ef000089,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60469E+12,1.60469E+12,1.60988E+12,1.60988E+12,1.60988E+12,9449.8,1.60461E+12,11,FINISHED,291,5fa5ad376a26f611e71ab5ef
5ff4ce650a7214ada10005e1,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60988E+12,1.60988E+12,,1.60988E+12,1.60988E+12,750,1.60979E+12,1,FLAGGED,1,5ff4ce65c3d63511e2a4853b
5ff473e40a7214ada10005cc,45,COMPLETE_PARTNER_RECEIPT,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,50,1.60977E+12,1,FINISHED,1,54943462e4b07e684157a532
5ff4ce3c0a720f05230005c4,,,1.60988E+12,1.60988E+12,,1.60988E+12,,,,0,FLAGGED,0,5ff4ce3cc1e2d0121a9b2fba
5ff473d00a720f05230005bb,5,All-receipts receipt bonus,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,55,1.60986E+12,1,FINISHED,0.99,5ff47392c3d63511e2a47881
5ff473b20a720f05230005b7,5,All-receipts receipt bonus,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,5,1.60888E+12,5,FINISHED,49.95,5ff47392c3d63511e2a47881
5ff473ad0a7214ada10005c3,45,COMPLETE_PARTNER_RECEIPT,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,50,1.60977E+12,1,FINISHED,1,5ff47392c3d63511e2a47881
5ff4ce640a7214ada10005e0,25,COMPLETE_NONPARTNER_RECEIPT,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,25,1.61256E+12,1,FINISHED,1,5ff4ce33c3d63511e2a484b6
5ff4ce3f0a720f05230005c6,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,300,1.6098E+12,2,FINISHED,29,5ff4ce3dc3d63511e2a484dc
5ff4ce4e0a7214ada10005da,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,1.60988E+12,500,1.60979E+12,2,FINISHED,1,5ff4ce33c3d63511e2a484b6
5ff473bc0a720f05230005b8,,,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,1.60986E+12,91.2,1.60977E+12,4,FINISHED,18.2,5ff47392c3d63511e2a47881
5ff4a80e0a720f05230005c2,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60987E+12,1.60987E+12,1.60987E+12,1.60987E+12,1.60987E+12,750,1.60929E+12,2,FINISHED,34.96,5fbc35711d967d1222cbfefc
5ff5d1da0a7214ada10005f8,5,All-receipts receipt bonus,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,5,1.60856E+12,1,FINISHED,1,5ff5d15aeb7c7d12096d91a2
5ff5d1d40a7214ada10005f4,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,825,1.60995E+12,5,FINISHED,25,5ff5d15aeb7c7d12096d91a2
5ff5d1a00a7214ada10005ed,45,COMPLETE_PARTNER_RECEIPT,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,50,1.60986E+12,1,FINISHED,1,54943462e4b07e684157a532
5ff5ecb90a7214ada10005f9,,,1.60995E+12,1.60995E+12,,1.60995E+12,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
5ff5d1e20a720f05230005da,45,COMPLETE_PARTNER_RECEIPT,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,50,1.60986E+12,1,FINISHED,1,5ff5d15aeb7c7d12096d91a2
5ff5d1e10a720f05230005d9,5,All-receipts receipt bonus,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,5,1.60896E+12,5,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2
5ff5d1fd0a720f05230005de,5,All-receipts receipt bonus,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,55,1.60986E+12,9,FINISHED,89.91,5ff5d15aeb7c7d12096d91a2
5ff5d1d80a7214ada10005f6,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,225,1.60965E+12,5,FINISHED,25,5ff5d15aeb7c7d12096d91a2
5ff5d19d0a7214ada10005ec,45,COMPLETE_PARTNER_RECEIPT,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,50,1.60986E+12,1,FINISHED,1,54943462e4b07e684157a532
5ff5d1f20a720f05230005db,5,All-receipts receipt bonus,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,5,1.60986E+12,4,FINISHED,18.2,5ff5d15aeb7c7d12096d91a2
5ff5d1dc0a720f05230005d6,5,All-receipts receipt bonus,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,5,1.60986E+12,1,FINISHED,1,5ff5d15aeb7c7d12096d91a2
5ff5d1dd0a720f05230005d7,,,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,250,1.60965E+12,5,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2
5ff5d1a30a7214ada10005ef,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,755,1.60986E+12,1,FINISHED,1,5ff5d1a38f142f11dd1886ba
5ff5d20c0a720f05230005e3,5,All-receipts receipt bonus,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,305,1.60986E+12,4,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2
5ff5d1fa0a720f05230005dd,27,COMPLETE_PARTNER_RECEIPT,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,350.6,1.60986E+12,4,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2
5ff5d1d80a7214ada10005f7,,,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,125,1.60948E+12,5,FINISHED,25,5ff5d15aeb7c7d12096d91a2
5ff5d1f40a720f05230005dc,5,All-receipts receipt bonus,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,305,1.6086E+12,10,FINISHED,10,5ff5d15aeb7c7d12096d91a2
5ff5d2060a720f05230005e0,,,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,50,1.60986E+12,1,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2
5ff618e30a7214ada10005fa,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60996E+12,1.60996E+12,1.60996E+12,1.60996E+12,1.60996E+12,793.1,1.60989E+12,16,FINISHED,52.12,5ff616a68f142f11dd189163
5ff5d2060a720f05230005e1,45,COMPLETE_PARTNER_RECEIPT,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,100,1.60995E+12,1,FINISHED,0.99,5ff5d15aeb7c7d12096d91a2
5ff5d1df0a720f05230005d8,5,All-receipts receipt bonus,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,5,1.60965E+12,5,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2
5ff5d1990a7214ada10005ea,5,All-receipts receipt bonus,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,5,1.60882E+12,1,FINISHED,1,54943462e4b07e684157a532
5ff5d1d00a7214ada10005f2,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1800,1.60995E+12,1,FINISHED,10,5ff5d1d08f142f11dd18884c
5ff5d1d60a7214ada10005f5,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,200,1.60986E+12,1,FINISHED,10,5ff5d15aeb7c7d12096d91a2
5ff5d1940a7214ada10005e9,5,All-receipts receipt bonus,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,1.60995E+12,5,1.60882E+12,1,FINISHED,1,54943462e4b07e684157a532
